word,VERB,NOUN,PRON,ADJ,ADV,ADP,CONJ,DET,NUM,PRT,X,.
Disapproval,0,1,0,0,0,0,0,0,0,0,0,0
interference-like,0,0,0,1,0,0,0,0,0,0,0,0
Richardson's,0,1,0,0,0,0,0,0,0,0,0,0
Sukuma,0,1,0,0,0,0,0,0,0,0,0,0
fuzz,0,1,0,0,0,0,0,0,0,0,0,0
flaxen,0,0,0,1,0,0,0,0,0,0,0,0
Overt,0,0,0,1,0,0,0,0,0,0,0,0
inflated,1,0,0,0,0,0,0,0,0,0,0,0
guarded,2,0,0,0,0,0,0,0,0,0,0,0
colony's,0,1,0,0,0,0,0,0,0,0,0,0
threaded,2,0,0,0,0,0,0,0,0,0,0,0
Nomia,0,1,0,0,0,0,0,0,0,0,0,0
melanderi,0,1,0,0,0,0,0,0,0,0,0,0
impoverished,0,0,0,3,0,0,0,0,0,0,0,0
obverse,0,1,0,0,0,0,0,0,0,0,0,0
triviality,0,1,0,0,0,0,0,0,0,0,0,0
shallowness,0,1,0,0,0,0,0,0,0,0,0,0
anaesthesia,0,1,0,0,0,0,0,0,0,0,0,0
enlivened,1,0,0,0,0,0,0,0,0,0,0,0
all-American,0,0,0,1,0,0,0,0,0,0,0,0
Shamrock,0,1,0,0,0,0,0,0,0,0,0,0
bloated,2,0,0,0,0,0,0,0,0,0,0,0
too-expensive,0,0,0,1,0,0,0,0,0,0,0,0
three-body,0,0,0,1,0,0,0,0,0,0,0,0
swoop,0,1,0,0,0,0,0,0,0,0,0,0
needless,0,0,0,3,0,0,0,0,0,0,0,0
1934,0,0,0,0,0,0,0,0,2,0,0,0
dream-ridden,0,0,0,1,0,0,0,0,0,0,0,0
breakage,0,1,0,0,0,0,0,0,0,0,0,0
Dish,0,1,0,0,0,0,0,0,0,0,0,0
Cooper's,0,2,0,0,0,0,0,0,0,0,0,0
grapes,0,1,0,0,0,0,0,0,0,0,0,0
conventionally,0,0,0,0,1,0,0,0,0,0,0,0
dampening,1,0,0,0,0,0,0,0,0,0,0,0
rollickingly,0,0,0,0,1,0,0,0,0,0,0,0
Bootle,0,1,0,0,0,0,0,0,0,0,0,0
Upholds,1,0,0,0,0,0,0,0,0,0,0,0
Pope's,0,1,0,0,0,0,0,0,0,0,0,0
Sentence,0,1,0,0,0,0,0,0,0,0,0,0
precept,0,1,0,0,0,0,0,0,0,0,0,0
tact,0,2,0,0,0,0,0,0,0,0,0,0
Baptist's,0,1,0,0,0,0,0,0,0,0,0,0
pouted,1,0,0,0,0,0,0,0,0,0,0,0
scandalized,2,0,0,0,0,0,0,0,0,0,0,0
unseemly,0,0,0,1,0,0,0,0,0,0,0,0
confidences,0,1,0,0,0,0,0,0,0,0,0,0
alleviating,1,0,0,0,0,0,0,0,0,0,0,0
gossiped,1,0,0,0,0,0,0,0,0,0,0,0
maligned,2,0,0,0,0,0,0,0,0,0,0,0
sassing,0,1,0,0,0,0,0,0,0,0,0,0
whinnied,1,0,0,0,0,0,0,0,0,0,0,0
filaments,0,1,0,0,0,0,0,0,0,0,0,0
exoneration,0,2,0,0,0,0,0,0,0,0,0,0
Lizzie's,0,1,0,0,0,0,0,0,0,0,0,0
Grosvenor,0,2,0,0,0,0,0,0,0,0,0,0
galleys,0,1,0,0,0,0,0,0,0,0,0,0
Edge,0,1,0,0,0,0,0,0,0,0,0,0
heatedly,0,0,0,0,1,0,0,0,0,0,0,0
Smith-Hughes,0,2,0,0,0,0,0,0,0,0,0,0
$740,0,1,0,0,0,0,0,0,0,0,0,0
mark-up,0,1,0,0,0,0,0,0,0,0,0,0
whorls,0,1,0,0,0,0,0,0,0,0,0,0
squeaking,0,1,0,0,0,0,0,0,0,0,0,0
Cestre,0,1,0,0,0,0,0,0,0,0,0,0
Denton,0,3,0,0,0,0,0,0,0,0,0,0
Floresville,0,1,0,0,0,0,0,0,0,0,0,0
defocusing,2,0,0,0,0,0,0,0,0,0,0,0
Methuselah,0,2,0,0,0,0,0,0,0,0,0,0
G.B.S.,0,1,0,0,0,0,0,0,0,0,0,0
Expenditures,0,1,0,0,0,0,0,0,0,0,0,0
$10.3,0,1,0,0,0,0,0,0,0,0,0,0
$184,0,1,0,0,0,0,0,0,0,0,0,0
vertigo,0,1,0,0,0,0,0,0,0,0,0,0
Frozen,1,0,0,0,0,0,0,0,0,0,0,0
boulders,0,3,0,0,0,0,0,0,0,0,0,0
marrowbones,0,1,0,0,0,0,0,0,0,0,0,0
hem,0,1,0,0,0,0,0,0,0,0,0,0
Harris's,0,2,0,0,0,0,0,0,0,0,0,0
Rathbone,0,1,0,0,0,0,0,0,0,0,0,0
Slack,0,1,0,0,0,0,0,0,0,0,0,0
DES,0,1,0,0,0,0,0,0,0,0,0,0
hearest,1,0,0,0,0,0,0,0,0,0,0,0
dost,1,0,0,0,0,0,0,0,0,0,0,0
crowbait,0,1,0,0,0,0,0,0,0,0,0,0
snort,1,0,0,0,0,0,0,0,0,0,0,0
Wilfred,0,1,0,0,0,0,0,0,0,0,0,0
Coffin,0,1,0,0,0,0,0,0,0,0,0,0
Vandervoort,0,1,0,0,0,0,0,0,0,0,0,0
royalty-free,0,0,0,1,0,0,0,0,0,0,0,0
Carwood's,0,1,0,0,0,0,0,0,0,0,0,0
Letitia,0,2,0,0,0,0,0,0,0,0,0,0
1640,0,0,0,0,0,0,0,0,1,0,0,0
freeholders,0,2,0,0,0,0,0,0,0,0,0,0
sorely,0,0,0,0,1,0,0,0,0,0,0,0
wooed,1,0,0,0,0,0,0,0,0,0,0,0
conferring,1,0,0,0,0,0,0,0,0,0,0,0
saluted,2,0,0,0,0,0,0,0,0,0,0,0
speculated,1,0,0,0,0,0,0,0,0,0,0,0
"$6,100,000,000",0,1,0,0,0,0,0,0,0,0,0,0
forty-year,0,0,0,1,0,0,0,0,0,0,0,0
down-payments,0,1,0,0,0,0,0,0,0,0,0,0
moderate-income,0,1,0,0,0,0,0,0,0,0,0,0
blue-eyes,0,1,0,0,0,0,0,0,0,0,0,0
buxom,0,0,0,1,0,0,0,0,0,0,0,0
budding,1,0,0,0,0,0,0,0,0,0,0,0
womanhood,0,1,0,0,0,0,0,0,0,0,0,0
starched,2,0,0,0,0,0,0,0,0,0,0,0
poignantly,0,0,0,0,1,0,0,0,0,0,0,0
shrewdly,0,0,0,0,1,0,0,0,0,0,0,0
postmark,0,1,0,0,0,0,0,0,0,0,0,0
esterases,0,1,0,0,0,0,0,0,0,0,0,0
potboiler,0,1,0,0,0,0,0,0,0,0,0,0
shoestring,0,1,0,0,0,0,0,0,0,0,0,0
Scampini,0,1,0,0,0,0,0,0,0,0,0,0
Arata,0,1,0,0,0,0,0,0,0,0,0,0
o,0,1,0,0,0,0,0,0,0,0,0,0
Dearie,0,1,0,0,0,0,0,0,0,0,0,0
purposefully,0,0,0,0,1,0,0,0,0,0,0,0
Xavier,0,1,0,0,0,0,0,0,0,0,0,0
innovators,0,1,0,0,0,0,0,0,0,0,0,0
Moral,0,0,0,1,0,0,0,0,0,0,0,0
upperclassmen,0,1,0,0,0,0,0,0,0,0,0,0
Numerous,0,0,0,1,0,0,0,0,0,0,0,0
editorially,0,0,0,0,2,0,0,0,0,0,0,0
expunge,1,0,0,0,0,0,0,0,0,0,0,0
assaults,1,2,0,0,0,0,0,0,0,0,0,0
glitter,0,1,0,0,0,0,0,0,0,0,0,0
Hostage,0,1,0,0,0,0,0,0,0,0,0,0
Ireland's,0,2,0,0,0,0,0,0,0,0,0,0
Brendan,0,1,0,0,0,0,0,0,0,0,0,0
Behan,0,1,0,0,0,0,0,0,0,0,0,0
Idal,0,1,0,0,0,0,0,0,0,0,0,0
unborn,0,0,0,1,0,0,0,0,0,0,0,0
fairy,0,1,0,0,0,0,0,0,0,0,0,0
climaxes,0,1,0,0,0,0,0,0,0,0,0,0
Havisham,0,1,0,0,0,0,0,0,0,0,0,0
kneels,1,0,0,0,0,0,0,0,0,0,0,0
signalizes,1,0,0,0,0,0,0,0,0,0,0,0
homage,0,1,0,0,0,0,0,0,0,0,0,0
patroness,0,1,0,0,0,0,0,0,0,0,0,0
fronted,1,0,0,0,0,0,0,0,0,0,0,0
AEC's,0,1,0,0,0,0,0,0,0,0,0,0
herein,0,0,0,0,2,0,0,0,0,0,0,0
interviewers,0,1,0,0,0,0,0,0,0,0,0,0
whetted,1,0,0,0,0,0,0,0,0,0,0,0
all-too-brief,0,0,0,1,0,0,0,0,0,0,0,0
Blomdahl,0,2,0,0,0,0,0,0,0,0,0,0
emanated,1,0,0,0,0,0,0,0,0,0,0,0
side-effects,0,1,0,0,0,0,0,0,0,0,0,0
tinkering,1,1,0,0,0,0,0,0,0,0,0,0
validly,0,0,0,0,1,0,0,0,0,0,0,0
D',0,4,0,0,0,0,0,0,0,0,0,0
Wingman,0,1,0,0,0,0,0,0,0,0,0,0
strengtened,1,0,0,0,0,0,0,0,0,0,0,0
walk-way,0,1,0,0,0,0,0,0,0,0,0,0
emigrated,1,0,0,0,0,0,0,0,0,0,0,0
1747,0,0,0,0,0,0,0,0,1,0,0,0
municipally-sponsored,0,0,0,1,0,0,0,0,0,0,0,0
widows,0,1,0,0,0,0,0,0,0,0,0,0
unlashed,1,0,0,0,0,0,0,0,0,0,0,0
derogate,1,0,0,0,0,0,0,0,0,0,0,0
zooms,1,0,0,0,0,0,0,0,0,0,0,0
dummy,0,0,0,3,0,0,0,0,0,0,0,0
deactivated,1,0,0,0,0,0,0,0,0,0,0,0
movie-to-be,0,1,0,0,0,0,0,0,0,0,0,0
dissuade,2,0,0,0,0,0,0,0,0,0,0,0
amity,0,1,0,0,0,0,0,0,0,0,0,0
foot-loose,0,0,0,1,0,0,0,0,0,0,0,0
fancy-free,0,0,0,1,0,0,0,0,0,0,0,0
screw-loose,0,0,0,1,0,0,0,0,0,0,0,0
frenzy-free,0,0,0,1,0,0,0,0,0,0,0,0
1878,0,0,0,0,0,0,0,0,1,0,0,0
Popular,0,0,0,1,0,0,0,0,0,0,0,0
lounges,0,1,0,0,0,0,0,0,0,0,0,0
frivolity,0,1,0,0,0,0,0,0,0,0,0,0
entertainers,0,2,0,0,0,0,0,0,0,0,0,0
legato,0,1,0,0,0,0,0,0,0,0,0,0
Sample,0,2,0,0,0,0,0,0,0,0,0,0
household-type,0,0,0,1,0,0,0,0,0,0,0,0
canteen,0,2,0,0,0,0,0,0,0,0,0,0
bruising,1,0,0,0,0,0,0,0,0,0,0,0
curls,0,1,0,0,0,0,0,0,0,0,0,0
vaporization,0,1,0,0,0,0,0,0,0,0,0,0
ejection,0,2,0,0,0,0,0,0,0,0,0,0
hypervelocity,0,1,0,0,0,0,0,0,0,0,0,0
business-like,0,0,0,1,0,0,0,0,0,0,0,0
rut,0,1,0,0,0,0,0,0,0,0,0,0
disquieting,0,0,0,1,0,0,0,0,0,0,0,0
Cotty,0,1,0,0,0,0,0,0,0,0,0,0
Felske,0,1,0,0,0,0,0,0,0,0,0,0
Kieffer,0,2,0,0,0,0,0,0,0,0,0,0
Doerner's,0,1,0,0,0,0,0,0,0,0,0,0
curd,0,1,0,0,0,0,0,0,0,0,0,0
putty,0,1,0,0,0,0,0,0,0,0,0,0
parrots,0,1,0,0,0,0,0,0,0,0,0,0
sulks,0,1,0,0,0,0,0,0,0,0,0,0
storming,1,0,0,0,0,0,0,0,0,0,0,0
expendable,0,0,0,1,0,0,0,0,0,0,0,0
reaped,1,0,0,0,0,0,0,0,0,0,0,0
Feeds,0,1,0,0,0,0,0,0,0,0,0,0
1957-1958,0,0,0,0,0,0,0,0,1,0,0,0
grievance,0,2,0,0,0,0,0,0,0,0,0,0
moistened,1,0,0,0,0,0,0,0,0,0,0,0
amplification,0,2,0,0,0,0,0,0,0,0,0,0
Oliver's,0,2,0,0,0,0,0,0,0,0,0,0
sunbonnet,0,1,0,0,0,0,0,0,0,0,0,0
Bottoms,0,1,0,0,0,0,0,0,0,0,0,0
1290,0,0,0,0,0,0,0,0,1,0,0,0
1655,0,0,0,0,0,0,0,0,1,0,0,0
overfeed,1,0,0,0,0,0,0,0,0,0,0,0
lesion,0,2,0,0,0,0,0,0,0,0,0,0
McClellan's,0,2,0,0,0,0,0,0,0,0,0,0
gabble,0,1,0,0,0,0,0,0,0,0,0,0
swearing,1,0,0,0,0,0,0,0,0,0,0,0
quartz,0,1,0,0,0,0,0,0,0,0,0,0
once-a-month,0,0,0,1,0,0,0,0,0,0,0,0
sportiest,0,0,0,1,0,0,0,0,0,0,0,0
Replace,1,0,0,0,0,0,0,0,0,0,0,0
rebutted,1,0,0,0,0,0,0,0,0,0,0,0
shuttled,1,0,0,0,0,0,0,0,0,0,0,0
barnyards,0,1,0,0,0,0,0,0,0,0,0,0
repairmen,0,2,0,0,0,0,0,0,0,0,0,0
morphine,0,1,0,0,0,0,0,0,0,0,0,0
paterollers,0,1,0,0,0,0,0,0,0,0,0,0
unselfconsciousness,0,1,0,0,0,0,0,0,0,0,0,0
Vero,0,1,0,0,0,0,0,0,0,0,0,0
VecTrol's,0,1,0,0,0,0,0,0,0,0,0,0
Eileen's,0,3,0,0,0,0,0,0,0,0,0,0
harried,1,0,0,0,0,0,0,0,0,0,0,0
prophetically,0,0,0,0,3,0,0,0,0,0,0,0
tho',0,0,0,0,0,1,0,0,0,0,0,0
Settlements,0,2,0,0,0,0,0,0,0,0,0,0
tarpaulin,0,1,0,0,0,0,0,0,0,0,0,0
eight-foot,0,0,0,1,0,0,0,0,0,0,0,0
pram,0,1,0,0,0,0,0,0,0,0,0,0
unthinking,0,0,0,1,0,0,0,0,0,0,0,0
shambling,1,0,0,0,0,0,0,0,0,0,0,0
night-sight,0,1,0,0,0,0,0,0,0,0,0,0
soldering,1,0,0,0,0,0,0,0,0,0,0,0
sectionalized,1,0,0,0,0,0,0,0,0,0,0,0
multi-phase,0,0,0,1,0,0,0,0,0,0,0,0
LITORIGIN,0,2,0,0,0,0,0,0,0,0,0,0
Stat.,0,3,0,0,0,0,0,0,0,0,0,0
Wheelan's,0,1,0,0,0,0,0,0,0,0,0,0
Helps,1,1,0,0,0,0,0,0,0,0,0,0
Technique,0,2,0,0,0,0,0,0,0,0,0,0
osmium,0,1,0,0,0,0,0,0,0,0,0,0
ruthenium,0,1,0,0,0,0,0,0,0,0,0,0
iridium,0,1,0,0,0,0,0,0,0,0,0,0
rhenium,0,1,0,0,0,0,0,0,0,0,0,0
triphenylphosphine,0,1,0,0,0,0,0,0,0,0,0,0
triphenylarsine,0,1,0,0,0,0,0,0,0,0,0,0
triphenylstibine,0,1,0,0,0,0,0,0,0,0,0,0
Rak,0,1,0,0,0,0,0,0,0,0,0,0
cagey,0,0,0,1,0,0,0,0,0,0,0,0
sonofabitch,0,3,0,0,0,0,0,0,0,0,0,0
Clark's,0,1,0,0,0,0,0,0,0,0,0,0
flour,0,4,0,0,0,0,0,0,0,0,0,0
re-use,1,0,0,0,0,0,0,0,0,0,0,0
de-iodinated,1,0,0,0,0,0,0,0,0,0,0,0
omniscient,0,0,0,1,0,0,0,0,0,0,0,0
nudes,0,2,0,0,0,0,0,0,0,0,0,0
self-portraits,0,1,0,0,0,0,0,0,0,0,0,0
Louisa,0,1,0,0,0,0,0,0,0,0,0,0
Alcott's,0,1,0,0,0,0,0,0,0,0,0,0
cottonmouth,0,1,0,0,0,0,0,0,0,0,0,0
Ancistrodon,0,1,0,0,0,0,0,0,0,0,0,0
network's,0,1,0,0,0,0,0,0,0,0,0,0
gloomy,0,0,0,2,0,0,0,0,0,0,0,0
prams,0,1,0,0,0,0,0,0,0,0,0,0
olive-flushed,0,0,0,1,0,0,0,0,0,0,0,0
Midwestern,0,0,0,1,0,0,0,0,0,0,0,0
Moore's,0,2,0,0,0,0,0,0,0,0,0,0
Ladies',0,2,0,0,0,0,0,0,0,0,0,0
Grill,0,1,0,0,0,0,0,0,0,0,0,0
errs,1,0,0,0,0,0,0,0,0,0,0,0
aprons,0,1,0,0,0,0,0,0,0,0,0,0
shoestrings,0,1,0,0,0,0,0,0,0,0,0,0
Jannequin,0,2,0,0,0,0,0,0,0,0,0,0
vexed,1,0,0,0,0,0,0,0,0,0,0,0
Okamoto,0,1,0,0,0,0,0,0,0,0,0,0
Fumio's,0,1,0,0,0,0,0,0,0,0,0,0
permeates,2,0,0,0,0,0,0,0,0,0,0,0
surfaceness,0,1,0,0,0,0,0,0,0,0,0,0
haulage,0,1,0,0,0,0,0,0,0,0,0,0
hydraulics,0,1,0,0,0,0,0,0,0,0,0,0
unpleased,0,0,0,1,0,0,0,0,0,0,0,0
unharmonious,0,0,0,1,0,0,0,0,0,0,0,0
Quiney's,0,1,0,0,0,0,0,0,0,0,0,0
1596/7,0,0,0,0,0,0,0,0,1,0,0,0
Panels,0,1,0,0,0,0,0,0,0,0,0,0
outdated,1,0,0,0,0,0,0,0,0,0,0,0
placid,0,0,0,3,0,0,0,0,0,0,0,0
skirmished,1,0,0,0,0,0,0,0,0,0,0,0
Political,0,0,0,1,0,0,0,0,0,0,0,0
NLRDA,0,1,0,0,0,0,0,0,0,0,0,0
6-B,0,1,0,0,0,0,0,0,0,0,0,0
floating-load,0,1,0,0,0,0,0,0,0,0,0,0
$.054/mbf,0,1,0,0,0,0,0,0,0,0,0,0
deacon,0,2,0,0,0,0,0,0,0,0,0,0
1633,0,0,0,0,0,0,0,0,1,0,0,0
Caron,0,1,0,0,0,0,0,0,0,0,0,0
Stallard,0,1,0,0,0,0,0,0,0,0,0,0
Mortgage,0,1,0,0,0,0,0,0,0,0,0,0
anaprapath,0,1,0,0,0,0,0,0,0,0,0,0
physiotherapist,0,1,0,0,0,0,0,0,0,0,0,0
electrotherapist,0,1,0,0,0,0,0,0,0,0,0,0
naturopath,0,1,0,0,0,0,0,0,0,0,0,0
sanipractor,0,2,0,0,0,0,0,0,0,0,0,0
epistemology,0,2,0,0,0,0,0,0,0,0,0,0
Hume's,0,1,0,0,0,0,0,0,0,0,0,0
presupposition,0,1,0,0,0,0,0,0,0,0,0,0
intellectually,0,0,0,0,2,0,0,0,0,0,0,0
Mac,0,1,0,0,0,0,0,0,0,0,0,0
ill-starred,0,0,0,1,0,0,0,0,0,0,0,0
Prohibition,0,2,0,0,0,0,0,0,0,0,0,0
Hesperus',0,1,0,0,0,0,0,0,0,0,0,0
Maiden,0,1,0,0,0,0,0,0,0,0,0,0
Galina,0,1,0,0,0,0,0,0,0,0,0,0
Kekisheva,0,1,0,0,0,0,0,0,0,0,0,0
1598,0,0,0,0,0,0,0,0,1,0,0,0
Fortescue,0,2,0,0,0,0,0,0,0,0,0,0
subsidy,0,1,0,0,0,0,0,0,0,0,0,0
all-round,0,0,0,1,0,0,0,0,0,0,0,0
Professors,0,1,0,0,0,0,0,0,0,0,0,0
decision-making,0,1,0,0,0,0,0,0,0,0,0,0
teacher-employee,0,1,0,0,0,0,0,0,0,0,0,0
inapt,0,0,0,1,0,0,0,0,0,0,0,0
fire's,0,0,0,0,0,0,0,0,0,2,0,0
gradations,0,1,0,0,0,0,0,0,0,0,0,0
10-milligram,0,0,0,1,0,0,0,0,0,0,0,0
all-purpose,0,0,0,1,0,0,0,0,0,0,0,0
care-free,0,0,0,1,0,0,0,0,0,0,0,0
indolence,0,1,0,0,0,0,0,0,0,0,0,0
po'k,0,1,0,0,0,0,0,0,0,0,0,0
skippers,0,1,0,0,0,0,0,0,0,0,0,0
empathy,0,1,0,0,0,0,0,0,0,0,0,0
Require,1,0,0,0,0,0,0,0,0,0,0,0
varnish,0,1,0,0,0,0,0,0,0,0,0,0
premonitory,0,0,0,1,0,0,0,0,0,0,0,0
floppy,0,0,0,1,0,0,0,0,0,0,0,0
shredded,1,0,0,0,0,0,0,0,0,0,0,0
joyfully,0,0,0,0,1,0,0,0,0,0,0,0
1840's,0,1,0,0,0,0,0,0,0,0,0,0
Intercollegiate,0,0,0,1,0,0,0,0,0,0,0,0
Ski,0,1,0,0,0,0,0,0,0,0,0,0
6-7,0,0,0,0,0,0,0,0,1,0,0,0
88,0,0,0,0,0,0,0,0,1,0,0,0
epigraph,0,1,0,0,0,0,0,0,0,0,0,0
parried,1,0,0,0,0,0,0,0,0,0,0,0
Durer,0,1,0,0,0,0,0,0,0,0,0,0
Bellini,0,2,0,0,0,0,0,0,0,0,0,0
Mantegna,0,1,0,0,0,0,0,0,0,0,0,0
stipulation,0,1,0,0,0,0,0,0,0,0,0,0
Shu-tt,1,0,0,0,0,0,0,0,0,0,0,0
up-pp,0,0,0,0,0,0,0,0,0,1,0,0
separations,0,1,0,0,0,0,0,0,0,0,0,0
apprenticed,1,0,0,0,0,0,0,0,0,0,0,0
Moody,0,2,0,0,0,0,0,0,0,0,0,0
Spofford,0,1,0,0,0,0,0,0,0,0,0,0
Prickly,0,0,0,1,0,0,0,0,0,0,0,0
twinges,0,1,0,0,0,0,0,0,0,0,0,0
Zinc,0,1,0,0,0,0,0,0,0,0,0,0
sulfide,0,1,0,0,0,0,0,0,0,0,0,0
Provost,0,2,0,0,0,0,0,0,0,0,0,0
Enoch,0,1,0,0,0,0,0,0,0,0,0,0
Ironpants,0,1,0,0,0,0,0,0,0,0,0,0
corridors,0,1,0,0,0,0,0,0,0,0,0,0
guar,0,1,0,0,0,0,0,0,0,0,0,0
out-of-door,0,0,0,1,0,0,0,0,0,0,0,0
ensuring,2,0,0,0,0,0,0,0,0,0,0,0
anti-intellectualism,0,1,0,0,0,0,0,0,0,0,0,0
winsome,0,0,0,1,0,0,0,0,0,0,0,0
single-shot,0,2,0,0,0,0,0,0,0,0,0,0
514C,0,1,0,0,0,0,0,0,0,0,0,0
21-inch,0,0,0,1,0,0,0,0,0,0,0,0
Develop,1,0,0,0,0,0,0,0,0,0,0,0
vegetation,0,2,0,0,0,0,0,0,0,0,0,0
sleuthing,0,1,0,0,0,0,0,0,0,0,0,0
roundabout,0,0,0,1,0,0,0,0,0,0,0,0
Subdivision,0,2,0,0,0,0,0,0,0,0,0,0
Finan,0,1,0,0,0,0,0,0,0,0,0,0
Ferdinand,0,2,0,0,0,0,0,0,0,0,0,0
Sybert,0,1,0,0,0,0,0,0,0,0,0,0
judgeship,0,1,0,0,0,0,0,0,0,0,0,0
endothelial,0,0,0,1,0,0,0,0,0,0,0,0
lining,1,0,0,0,0,0,0,0,0,0,0,0
sinusoids,0,2,0,0,0,0,0,0,0,0,0,0
Hoa-whup,0,0,0,0,0,0,0,0,0,1,0,0
floe,0,1,0,0,0,0,0,0,0,0,0,0
biographer,0,1,0,0,0,0,0,0,0,0,0,0
school's,0,2,0,0,0,0,0,0,0,0,0,0
Dousman,0,2,0,0,0,0,0,0,0,0,0,0
Michilimackinac,0,1,0,0,0,0,0,0,0,0,0,0
daybed,0,1,0,0,0,0,0,0,0,0,0,0
dark-brown,0,0,0,1,0,0,0,0,0,0,0,0
velours,0,1,0,0,0,0,0,0,0,0,0,0
vineyard,0,1,0,0,0,0,0,0,0,0,0,0
Rodgers,0,5,0,0,0,0,0,0,0,0,0,0
quintet,0,1,0,0,0,0,0,0,0,0,0,0
polemical,0,0,0,1,0,0,0,0,0,0,0,0
Acala,0,4,0,0,0,0,0,0,0,0,0,0
wrought,2,0,0,0,0,0,0,0,0,0,0,0
Cheddi,0,1,0,0,0,0,0,0,0,0,0,0
Guiana,0,1,0,0,0,0,0,0,0,0,0,0
bonfire,0,2,0,0,0,0,0,0,0,0,0,0
sedately,0,0,0,0,1,0,0,0,0,0,0,0
broiled,1,0,0,0,0,0,0,0,0,0,0,0
2-inch,0,0,0,1,0,0,0,0,0,0,0,0
officers',0,2,0,0,0,0,0,0,0,0,0,0
Yaddo,0,1,0,0,0,0,0,0,0,0,0,0
thorny,0,0,0,1,0,0,0,0,0,0,0,0
Bare,0,0,0,1,0,0,0,0,0,0,0,0
crap,0,0,0,0,0,0,0,0,0,1,0,0
Continuity,0,1,0,0,0,0,0,0,0,0,0,0
exits,1,0,0,0,0,0,0,0,0,0,0,0
neo-swing,0,1,0,0,0,0,0,0,0,0,0,0
Bond,0,2,0,0,0,0,0,0,0,0,0,0
distraught,0,0,0,1,0,0,0,0,0,0,0,0
Greasy,0,0,0,1,0,0,0,0,0,0,0,0
slim-waisted,0,0,0,1,0,0,0,0,0,0,0,0
executioner,0,1,0,0,0,0,0,0,0,0,0,0
beatings,0,1,0,0,0,0,0,0,0,0,0,0
sorption-desorption,0,1,0,0,0,0,0,0,0,0,0,0
1746,0,0,0,0,0,0,0,0,1,0,0,0
1748,0,0,0,0,0,0,0,0,1,0,0,0
teas,0,1,0,0,0,0,0,0,0,0,0,0
fetes,0,1,0,0,0,0,0,0,0,0,0,0
Blackwell,0,1,0,0,0,0,0,0,0,0,0,0
revolved,2,0,0,0,0,0,0,0,0,0,0,0
barbed-wire,0,1,0,0,0,0,0,0,0,0,0,0
Hertz,0,1,0,0,0,0,0,0,0,0,0,0
Avis,0,1,0,0,0,0,0,0,0,0,0,0
Auto-Europe,0,1,0,0,0,0,0,0,0,0,0,0
Nationalcar,0,1,0,0,0,0,0,0,0,0,0,0
protruded,3,0,0,0,0,0,0,0,0,0,0,0
horse-blanket,0,1,0,0,0,0,0,0,0,0,0,0
plaid,0,1,0,0,0,0,0,0,0,0,0,0
splashy,0,0,0,1,0,0,0,0,0,0,0,0
decentralizing,1,0,0,0,0,0,0,0,0,0,0,0
meditations,0,1,0,0,0,0,0,0,0,0,0,0
policed,1,0,0,0,0,0,0,0,0,0,0,0
continental,0,0,0,1,0,0,0,0,0,0,0,0
looms,1,1,0,0,0,0,0,0,0,0,0,0
washings,0,1,0,0,0,0,0,0,0,0,0,0
Brumidi-Costaggini,0,1,0,0,0,0,0,0,0,0,0,0
alimony,0,1,0,0,0,0,0,0,0,0,0,0
Collector,0,1,0,0,0,0,0,0,0,0,0,0
exemptions,0,1,0,0,0,0,0,0,0,0,0,0
mantlepiece,0,1,0,0,0,0,0,0,0,0,0,0
McIntyre,0,1,0,0,0,0,0,0,0,0,0,0
woodcarver,0,1,0,0,0,0,0,0,0,0,0,0
competed,1,0,0,0,0,0,0,0,0,0,0,0
collisions,0,2,0,0,0,0,0,0,0,0,0,0
amplifying,1,0,0,0,0,0,0,0,0,0,0,0
mezzo,0,1,0,0,0,0,0,0,0,0,0,0
coloratura,0,1,0,0,0,0,0,0,0,0,0,0
bounty,0,1,0,0,0,0,0,0,0,0,0,0
magically,0,0,0,0,2,0,0,0,0,0,0,0
Recess,1,0,0,0,0,0,0,0,0,0,0,0
reclassification,0,1,0,0,0,0,0,0,0,0,0,0
Wrist,0,1,0,0,0,0,0,0,0,0,0,0
all-woman,0,0,0,1,0,0,0,0,0,0,0,0
courtroom,0,1,0,0,0,0,0,0,0,0,0,0
Deane,0,1,0,0,0,0,0,0,0,0,0,0
Beman,0,1,0,0,0,0,0,0,0,0,0,0
Amateur,0,2,0,0,0,0,0,0,0,0,0,0
title-holder,0,1,0,0,0,0,0,0,0,0,0,0
debates,0,1,0,0,0,0,0,0,0,0,0,0
gunbarrel,0,1,0,0,0,0,0,0,0,0,0,0
MPl,0,1,0,0,0,0,0,0,0,0,0,0
Mar.,0,2,0,0,0,0,0,0,0,0,0,0
Kiss,1,0,0,0,0,0,0,0,0,0,0,0
Veeck's,0,1,0,0,0,0,0,0,0,0,0,0
dynamo,0,2,0,0,0,0,0,0,0,0,0,0
medics,0,1,0,0,0,0,0,0,0,0,0,0
savoring,2,0,0,0,0,0,0,0,0,0,0,0
literatures,0,1,0,0,0,0,0,0,0,0,0,0
fashioning,1,0,0,0,0,0,0,0,0,0,0,0
inflicted,3,0,0,0,0,0,0,0,0,0,0,0
differentiability,0,2,0,0,0,0,0,0,0,0,0,0
infinitesimal,0,0,0,2,0,0,0,0,0,0,0,0
viscoelasticity,0,3,0,0,0,0,0,0,0,0,0,0
tigress,0,1,0,0,0,0,0,0,0,0,0,0
