,contSpam,contHam
applyed,0.0,0.0002072538860103627
heat,0.0,0.0002072538860103627
sumfing,0.0,0.0002072538860103627
3hrs,0.002677376171352075,0.0
86888,0.002677376171352075,0.0
subscribe6gbp,0.002677376171352075,0.0
txtstop,0.002677376171352075,0.0
amnow,0.0,0.0002072538860103627
bedreal,0.0,0.0002072538860103627
hopeso,0.0,0.0002072538860103627
ithink,0.0,0.0002072538860103627
layin,0.0,0.0002072538860103627
lotsof,0.0,0.0002072538860103627
tonsolitusaswell,0.0,0.0002072538860103627
hiphop,0.0,0.0002072538860103627
managed,0.0,0.0004145077720207254
oxygen,0.0,0.0002072538860103627
resort,0.0,0.0002072538860103627
roller,0.0,0.0002072538860103627
australia,0.0013386880856760374,0.0
canname,0.0013386880856760374,0.0
capital,0.0013386880856760374,0.0002072538860103627
mquiz,0.0013386880856760374,0.0
recorder,0.0013386880856760374,0.0
showr,0.0,0.0002072538860103627
acted,0.0,0.0004145077720207254
ceiling,0.0,0.0002072538860103627
bcz,0.0,0.0002072538860103627
ennal,0.0,0.0002072538860103627
irulinae,0.0,0.0002072538860103627
jeevithathile,0.0,0.0002072538860103627
mis,0.0,0.0002072538860103627
mns,0.0,0.0002072538860103627
neekunna,0.0,0.0002072538860103627
prakasam,0.0,0.0002072538860103627
prakasamanu,0.0,0.0002072538860103627
presnts,0.0,0.0002072538860103627
sneham,0.0,0.0002072538860103627
blowing,0.0,0.0002072538860103627
7634,0.0013386880856760374,0.0
7684,0.0013386880856760374,0.0
firmware,0.0,0.0002072538860103627
vijaykanth,0.0,0.0002072538860103627
anythiing,0.0,0.0002072538860103627
08717509990,0.0013386880856760374,0.0
clubmoby,0.0013386880856760374,0.0
ripped,0.0013386880856760374,0.0
keypad,0.0,0.0002072538860103627
btwn,0.0,0.0002072538860103627
decades,0.0,0.0002072538860103627
expects,0.0,0.0002072538860103627
goverment,0.0,0.0002072538860103627
09066380611,0.002677376171352075,0.0
customers,0.002677376171352075,0.0
loyal,0.002677376171352075,0.0
spice,0.0,0.0002072538860103627
ettans,0.0,0.0002072538860103627
prasanth,0.0,0.0002072538860103627
08718738002,0.0013386880856760374,0.0
48922,0.0013386880856760374,0.0
appy,0.0,0.0002072538860103627
contains,0.0,0.0002072538860103627
fizz,0.0,0.0002072538860103627
genus,0.0,0.0002072538860103627
robinson,0.0,0.0002072538860103627
outs,0.0,0.0002072538860103627
print,0.0,0.0004145077720207254
imat,0.0,0.0002072538860103627
mums,0.0,0.0002072538860103627
soz,0.0,0.0002072538860103627
freinds,0.0,0.0002072538860103627
sometext,0.0,0.0002072538860103627
07099833605,0.0013386880856760374,0.0
9280114,0.0013386880856760374,0.0
chloe,0.0013386880856760374,0.0
128,0.0,0.0002072538860103627
130,0.0,0.0002072538860103627
255,0.0,0.0002072538860103627
iriver,0.0,0.0002072538860103627
wewa,0.0,0.0002072538860103627
bw,0.0,0.0002072538860103627
surly,0.0,0.0002072538860103627
07808726822,0.0013386880856760374,0.0
9758,0.0013386880856760374,0.0
dokey,0.0,0.0004145077720207254
contented,0.0,0.0002072538860103627
mmmmmmm,0.0,0.0002072538860103627
snuggles,0.0,0.0002072538860103627
whispers,0.0,0.0002072538860103627
error,0.0013386880856760374,0.0002072538860103627
healthy,0.0,0.0002072538860103627
2bold,0.0,0.0002072538860103627
barrel,0.0,0.0002072538860103627
misfits,0.0,0.0002072538860103627
scraped,0.0,0.0002072538860103627
sleepin,0.0,0.0004145077720207254
clearer,0.0,0.0002072538860103627
sections,0.0,0.0002072538860103627
peach,0.0,0.0002072538860103627
tasts,0.0,0.0002072538860103627
activ8,0.0013386880856760374,0.0
golf,0.0013386880856760374,0.0
rayman,0.0013386880856760374,0.0
termsapply,0.0013386880856760374,0.0
minor,0.0,0.0004145077720207254
shindig,0.0,0.0002072538860103627
phonebook,0.0,0.0002072538860103627
ashes,0.0,0.0002072538860103627
rocking,0.0,0.0002072538860103627
shijutta,0.0,0.0002072538860103627
offense,0.0,0.0002072538860103627
dvg,0.0,0.0002072538860103627
vinobanagar,0.0,0.0002072538860103627
3wks,0.0,0.0002072538860103627
ovulate,0.0,0.0002072538860103627
realising,0.0,0.0002072538860103627
woah,0.0,0.0002072538860103627
orh,0.0,0.0002072538860103627
hides,0.0,0.0002072538860103627
n8,0.0,0.0002072538860103627
secrets,0.0,0.0002072538860103627
akon,0.0013386880856760374,0.0
axel,0.0013386880856760374,0.0
eyed,0.0013386880856760374,0.0
cashbin,0.0013386880856760374,0.0
canteen,0.0,0.0002072538860103627
adds,0.0,0.0002072538860103627
stressfull,0.0,0.0002072538860103627
continued,0.0013386880856760374,0.0
president,0.0013386880856760374,0.0
140,0.0,0.0002072538860103627
180,0.0,0.0002072538860103627
pleasured,0.0,0.0002072538860103627
assistance,0.0,0.0002072538860103627
providing,0.0,0.0002072538860103627
whens,0.0,0.0002072538860103627
1172,0.0013386880856760374,0.0
built,0.0,0.0002072538860103627
lonlines,0.0,0.0002072538860103627
lotz,0.0,0.0002072538860103627
memories,0.0,0.0002072538860103627
gailxx,0.0,0.0002072538860103627
complacent,0.0,0.0002072538860103627
denis,0.0,0.0002072538860103627
mina,0.0,0.0002072538860103627
miwa,0.0,0.0002072538860103627
woulda,0.0,0.0004145077720207254
09066649731from,0.0013386880856760374,0.0
opposite,0.0,0.0002072538860103627
heavily,0.0,0.0002072538860103627
dolls,0.0,0.0002072538860103627
patrick,0.0,0.0002072538860103627
swayze,0.0,0.0002072538860103627
09077818151,0.0013386880856760374,0.0
30s,0.0013386880856760374,0.0
50ppm,0.0013386880856760374,0.0
calls1,0.0013386880856760374,0.0
santa,0.002677376171352075,0.0
santacalling,0.0013386880856760374,0.0
miserable,0.0,0.0004145077720207254
quarter,0.0,0.0002072538860103627
fired,0.0,0.0002072538860103627
aa,0.0,0.0002072538860103627
limping,0.0,0.0002072538860103627
078498,0.0013386880856760374,0.0
08719180219,0.0013386880856760374,0.0
oga,0.0,0.0002072538860103627
brb,0.0,0.0002072538860103627
kill,0.0,0.0002072538860103627
poorly,0.0,0.0002072538860103627
punishment,0.0,0.0002072538860103627
predicte,0.0,0.0002072538860103627
loosing,0.0,0.0002072538860103627
situations,0.0,0.0002072538860103627
capacity,0.0,0.0002072538860103627
smaller,0.0,0.0002072538860103627
fgkslpo,0.0013386880856760374,0.0
fgkslpopw,0.0013386880856760374,0.0
netun,0.0013386880856760374,0.0
shsex,0.0013386880856760374,0.0
videos,0.0013386880856760374,0.0
0871277810710p,0.0013386880856760374,0.0
admission,0.0,0.0002072538860103627
defer,0.0,0.0002072538860103627
checkmate,0.0,0.0002072538860103627
chess,0.0,0.0002072538860103627
maat,0.0,0.0002072538860103627
persian,0.0,0.0002072538860103627
phrase,0.0,0.0002072538860103627
shah,0.0,0.0002072538860103627
rats,0.0,0.0002072538860103627
themes,0.0,0.0002072538860103627
photoshop,0.0,0.0002072538860103627
manageable,0.0,0.0002072538860103627
08715203652,0.0013386880856760374,0.0
42810,0.0013386880856760374,0.0
shoppin,0.0,0.0004145077720207254
increase,0.0,0.0002072538860103627
carolina,0.0,0.0002072538860103627
gre,0.0,0.0002072538860103627
north,0.0,0.0002072538860103627
texas,0.0,0.0002072538860103627
bomb,0.0,0.0002072538860103627
breathing,0.0,0.0002072538860103627
powerful,0.0,0.0002072538860103627
weapon,0.0,0.0002072538860103627
lovly,0.0,0.0002072538860103627
08718726270,0.002677376171352075,0.0
customercare,0.0013386880856760374,0.0
msgrcvd,0.0013386880856760374,0.0
clas,0.0,0.0002072538860103627
lit,0.0,0.0002072538860103627
celebration,0.0,0.0004145077720207254
couch,0.0,0.0002072538860103627
loooooool,0.0,0.0002072538860103627
swashbuckling,0.0,0.0002072538860103627
cruel,0.0,0.0002072538860103627
decent,0.0,0.0002072538860103627
joker,0.0,0.0002072538860103627
terror,0.0,0.0002072538860103627
dip,0.0,0.0002072538860103627
gek1510,0.0,0.0002072538860103627
nuther,0.0,0.0002072538860103627
910,0.0013386880856760374,0.0
hmmross,0.0013386880856760374,0.0
lyricalladie,0.0013386880856760374,0.0
characters,0.0,0.0002072538860103627
differences,0.0,0.0002072538860103627
happiest,0.0,0.0002072538860103627
lists,0.0,0.0002072538860103627
abdomen,0.0,0.0002072538860103627
antibiotic,0.0,0.0002072538860103627
gynae,0.0,0.0002072538860103627
infections,0.0,0.0002072538860103627
6times,0.0,0.0002072538860103627
exposed,0.0,0.0002072538860103627
beatings,0.0,0.0002072538860103627
chastity,0.0,0.0002072538860103627
device,0.0,0.0002072538860103627
uses,0.0,0.0002072538860103627
gut,0.0,0.0002072538860103627
wrenching,0.0,0.0002072538860103627
tallahassee,0.0,0.0002072538860103627
ou,0.0013386880856760374,0.0
taka,0.0,0.0002072538860103627
450pw,0.0013386880856760374,0.0
7zs,0.0013386880856760374,0.0
nr31,0.0013386880856760374,0.0
pobox202,0.0013386880856760374,0.0
fold,0.0,0.0002072538860103627
ritten,0.0,0.0002072538860103627
83118,0.0013386880856760374,0.0
colin,0.0013386880856760374,0.0
farrell,0.0013386880856760374,0.0
kiosk,0.0013386880856760374,0.0
mre,0.0013386880856760374,0.0
swat,0.0013386880856760374,0.0
warner,0.0013386880856760374,0.0002072538860103627
solihull,0.0,0.0002072538860103627
2b,0.0,0.0002072538860103627
inconvenience,0.0,0.0002072538860103627
nhs,0.0,0.0002072538860103627
terminated,0.0,0.0002072538860103627
dentists,0.0,0.0002072538860103627
78,0.0013386880856760374,0.0
bergkamp,0.0013386880856760374,0.0
henry,0.0013386880856760374,0.0
margin,0.0013386880856760374,0.0
yards,0.0013386880856760374,0.0
nonetheless,0.0,0.0002072538860103627
parent,0.0,0.0002072538860103627
snot,0.0,0.0002072538860103627
unintentional,0.0,0.0002072538860103627
grazed,0.0,0.0002072538860103627
hooch,0.0,0.0002072538860103627
knees,0.0,0.0002072538860103627
splat,0.0,0.0002072538860103627
toaday,0.0,0.0002072538860103627
deny,0.0,0.0002072538860103627
hearin,0.0,0.0002072538860103627
yah,0.0,0.0002072538860103627
torture,0.0,0.0002072538860103627
hopeing,0.0,0.0002072538860103627
sisters,0.0,0.0002072538860103627
sexychat,0.0013386880856760374,0.0
lips,0.0,0.0002072538860103627
congratulation,0.0,0.0002072538860103627
court,0.0,0.0002072538860103627
chapel,0.0,0.0002072538860103627
frontierville,0.0,0.0002072538860103627
deer,0.0,0.0002072538860103627
mountain,0.0,0.0002072538860103627
mailed,0.0,0.0002072538860103627
varma,0.0,0.0002072538860103627
secure,0.0,0.0002072538860103627
parties,0.0013386880856760374,0.0
farting,0.0,0.0002072538860103627
ortxt,0.0,0.0002072538860103627
402,0.0013386880856760374,0.0
advisors,0.0013386880856760374,0.0
dialling,0.0013386880856760374,0.0
select,0.0013386880856760374,0.0002072538860103627
trained,0.0013386880856760374,0.0
stuffing,0.0,0.0002072538860103627
woot,0.0,0.0002072538860103627
ahhhh,0.0,0.0002072538860103627
dining,0.0013386880856760374,0.0
etlp,0.0013386880856760374,0.0
experiencehttp,0.0013386880856760374,0.0
vouch4me,0.0013386880856760374,0.0
kaila,0.0,0.0002072538860103627
09058094507,0.0013386880856760374,0.0
864233,0.0013386880856760374,0.0
asian,0.0013386880856760374,0.0
disaster,0.0013386880856760374,0.0
donate,0.0013386880856760374,0.0
fund,0.0013386880856760374,0.0
tsunami,0.0013386880856760374,0.0
unicef,0.0013386880856760374,0.0
cme,0.0,0.0002072538860103627
hos,0.0,0.0002072538860103627
collapsed,0.0,0.0002072538860103627
cumming,0.0,0.0002072538860103627
barmed,0.0,0.0002072538860103627
jade,0.0,0.0002072538860103627
paul,0.0,0.0002072538860103627
dangerous,0.0,0.0002072538860103627
thinkthis,0.0,0.0002072538860103627
762,0.0013386880856760374,0.0
goldviking,0.0013386880856760374,0.0
rushing,0.0,0.0002072538860103627
coulda,0.0,0.0002072538860103627
phony,0.0013386880856760374,0.0
okday,0.0,0.0002072538860103627
2watershd,0.0,0.0002072538860103627
adrink,0.0,0.0002072538860103627
bthere,0.0,0.0002072538860103627
buz,0.0,0.0002072538860103627
fromwrk,0.0,0.0002072538860103627
outsomewhere,0.0,0.0002072538860103627
petexxx,0.0,0.0002072538860103627
wedlunch,0.0,0.0002072538860103627
baller,0.0,0.0002072538860103627
hmph,0.0,0.0002072538860103627
punto,0.0,0.0002072538860103627
ayo,0.0,0.0002072538860103627
travelled,0.0,0.0002072538860103627
125,0.0013386880856760374,0.0
freeentry,0.0013386880856760374,0.0
xt,0.0013386880856760374,0.0
camry,0.0,0.0002072538860103627
landing,0.0,0.0002072538860103627
mileage,0.0,0.0002072538860103627
olayiwola,0.0,0.0002072538860103627
toyota,0.0,0.0002072538860103627
clover,0.0,0.0002072538860103627
achan,0.0,0.0002072538860103627
amma,0.0,0.0002072538860103627
mountains,0.0,0.0002072538860103627
rencontre,0.0,0.0002072538860103627
08714712412,0.0013386880856760374,0.0
nìte,0.0,0.0002072538860103627
noise,0.0,0.0002072538860103627
puppy,0.0,0.0002072538860103627
sarasota,0.0,0.0004145077720207254
meg,0.0013386880856760374,0.0
08715203685,0.0013386880856760374,0.0
13,0.002677376171352075,0.0
4xx26,0.0013386880856760374,0.0
crossing,0.0,0.0002072538860103627
09094646631,0.0013386880856760374,0.0
darkest,0.0013386880856760374,0.0
deepest,0.0013386880856760374,0.0
inconvenient,0.0,0.0002072538860103627
adsense,0.0,0.0002072538860103627
approved,0.0,0.0002072538860103627
dudette,0.0,0.0002072538860103627
perumbavoor,0.0,0.0002072538860103627
stage,0.0,0.0002072538860103627
cherish,0.0,0.0004145077720207254
clarify,0.0,0.0002072538860103627
preponed,0.0,0.0002072538860103627
165,0.0013386880856760374,0.0
natalie,0.0013386880856760374,0.0
natalie2k9,0.0013386880856760374,0.0
younger,0.0,0.0002072538860103627
08701213186,0.0013386880856760374,0.0
wallpaper,0.004016064257028112,0.0
liver,0.0,0.0002072538860103627
opener,0.0,0.0002072538860103627
guides,0.0,0.0002072538860103627
watched,0.0,0.0002072538860103627
loneliness,0.0,0.0002072538860103627
skyving,0.0,0.0002072538860103627
mtnl,0.0,0.0002072538860103627
mumbai,0.0,0.0002072538860103627
onwords,0.0,0.0002072538860103627
15541,0.0013386880856760374,0.0
450,0.0013386880856760374,0.0
62735,0.0013386880856760374,0.0
83039,0.0013386880856760374,0.0
accommodationvouchers,0.0013386880856760374,0.0
mustprovide,0.0013386880856760374,0.0
rajitha,0.0,0.0002072538860103627
ranju,0.0,0.0002072538860103627
styles,0.0,0.0002072538860103627
1winawk,0.0013386880856760374,0.0
50perweeksub,0.0013386880856760374,0.0
tscs08714740323,0.0013386880856760374,0.0
muah,0.0,0.0004145077720207254
slp,0.0,0.0004145077720207254
09066361921,0.0013386880856760374,0.0
disagreeable,0.0,0.0002072538860103627
4thnov,0.0,0.0002072538860103627
aletter,0.0,0.0002072538860103627
deviousbitch,0.0,0.0002072538860103627
feellikw,0.0,0.0002072538860103627
fuckinnice,0.0,0.0002072538860103627
gotmarried,0.0,0.0002072538860103627
justfound,0.0,0.0002072538860103627
ourbacks,0.0,0.0002072538860103627
thatmum,0.0,0.0002072538860103627
uawake,0.0,0.0002072538860103627
vivekanand,0.0,0.0002072538860103627
astronomer,0.0,0.0002072538860103627
dormitory,0.0,0.0002072538860103627
election,0.0,0.0002072538860103627
hitler,0.0,0.0002072538860103627
rearrange,0.0,0.0002072538860103627
recount,0.0,0.0002072538860103627
starer,0.0,0.0002072538860103627
worms,0.0,0.0002072538860103627
dysentry,0.0,0.0002072538860103627
suffering,0.0,0.0002072538860103627
andre,0.0,0.0002072538860103627
virgil,0.0,0.0002072538860103627
gokila,0.0,0.0002072538860103627
diamond,0.0,0.0002072538860103627
dino,0.0,0.0002072538860103627
exchanged,0.0,0.0002072538860103627
shanil,0.0,0.0002072538860103627
uncut,0.0,0.0002072538860103627
kotees,0.0,0.0002072538860103627
badass,0.0013386880856760374,0.0
hoody,0.0013386880856760374,0.0
panther,0.0013386880856760374,0.0
sugababes,0.0013386880856760374,0.0
zebra,0.0013386880856760374,0.0
customersqueries,0.0013386880856760374,0.0
netvision,0.0013386880856760374,0.0
queries,0.0013386880856760374,0.0
resent,0.0013386880856760374,0.0
andres,0.0,0.0002072538860103627
hassling,0.0,0.0002072538860103627
haughaighgtujhyguj,0.0,0.0002072538860103627
blacko,0.0,0.0002072538860103627
fassyole,0.0,0.0002072538860103627
londn,0.0,0.0002072538860103627
4eva,0.0,0.0004145077720207254
responsibilities,0.0,0.0002072538860103627
08715205273,0.0013386880856760374,0.0
vco,0.0013386880856760374,0.0
humanities,0.0,0.0002072538860103627
reassurance,0.0,0.0002072538860103627
albi,0.0,0.0002072538860103627
aslamalaikkum,0.0,0.0002072538860103627
beeen,0.0,0.0002072538860103627
mahfuuz,0.0,0.0002072538860103627
mufti,0.0,0.0002072538860103627
muht,0.0,0.0002072538860103627
tohar,0.0,0.0002072538860103627
078,0.0013386880856760374,0.0
enufcredeit,0.0,0.0002072538860103627
ileave,0.0,0.0002072538860103627
tocall,0.0,0.0002072538860103627
treats,0.0,0.0002072538860103627
okors,0.0,0.0002072538860103627
ibored,0.0,0.0002072538860103627
adding,0.0,0.0002072538860103627
savings,0.0,0.0002072538860103627
zeros,0.0,0.0002072538860103627
goigng,0.0,0.0002072538860103627
perfume,0.0,0.0002072538860103627
sday,0.0,0.0002072538860103627
grocers,0.0,0.0002072538860103627
bennys,0.0,0.0002072538860103627
frankie,0.0,0.0002072538860103627
pubs,0.0,0.0002072538860103627
changing,0.0,0.0002072538860103627
diapers,0.0,0.0002072538860103627
owed,0.0,0.0002072538860103627
patients,0.0,0.0002072538860103627
turkeys,0.0,0.0002072538860103627
unlike,0.0,0.0002072538860103627
helens,0.0,0.0002072538860103627
princes,0.0,0.0002072538860103627
unintentionally,0.0,0.0002072538860103627
bulbs,0.002677376171352075,0.0
garden,0.002677376171352075,0.0
go2,0.002677376171352075,0.0
notxt,0.002677376171352075,0.0
scotsman,0.002677376171352075,0.0
seeds,0.002677376171352075,0.0
wenever,0.0,0.0002072538860103627
colourful,0.0,0.0002072538860103627
stability,0.0,0.0002072538860103627
tranquility,0.0,0.0002072538860103627
vibrant,0.0,0.0002072538860103627
bawling,0.0,0.0002072538860103627
failing,0.0,0.0002072538860103627
failure,0.0,0.0002072538860103627
facilities,0.0,0.0002072538860103627
velusamy,0.0,0.0002072538860103627
karnan,0.0,0.0002072538860103627
bluray,0.0,0.0002072538860103627
salt,0.0,0.0002072538860103627
wounds,0.0,0.0002072538860103627
geoenvironmental,0.0,0.0002072538860103627
implications,0.0,0.0002072538860103627
logging,0.0,0.0002072538860103627
fuuuuck,0.0,0.0002072538860103627
salmon,0.0,0.0002072538860103627
uploaded,0.0,0.0002072538860103627
wrkin,0.0,0.0002072538860103627
ree,0.0013386880856760374,0.0
compensation,0.0013386880856760374,0.0
awkward,0.0,0.0002072538860103627
splash,0.0,0.0002072538860103627
leg,0.0,0.0002072538860103627
musta,0.0,0.0002072538860103627
overdid,0.0,0.0002072538860103627
telediscount,0.0013386880856760374,0.0
gastroenteritis,0.0,0.0004145077720207254
illness,0.0,0.0004145077720207254
limiting,0.0,0.0004145077720207254
reduce,0.0,0.0004145077720207254
replace,0.0,0.0004145077720207254
chuck,0.0,0.0002072538860103627
foned,0.0,0.0002072538860103627
port,0.0,0.0002072538860103627
step,0.0,0.000621761658031088
stuffs,0.0,0.0002072538860103627
boatin,0.0,0.0002072538860103627
docks,0.0,0.0002072538860103627
juswoke,0.0,0.0002072538860103627
spinout,0.0,0.0002072538860103627
08715203656,0.0013386880856760374,0.0
42049,0.0013386880856760374,0.0
assessment,0.0,0.0002072538860103627
qbank,0.0,0.0002072538860103627
uworld,0.0,0.0002072538860103627
09064015307,0.0013386880856760374,0.0
someonone,0.0013386880856760374,0.0
tke,0.0,0.0002072538860103627
temales,0.0,0.0002072538860103627
finishd,0.0,0.0002072538860103627
